CoDIGO PERSONA;EMPRESA;EDAD;SEXO;"ACTIVO/ CESADO 
(Data 07/12)";SEGMENTO;SEGMENTO_PERSONAL;CATEGORiA_PERSONAL;POSICION;UO3;UO2;NACIONAL/ EXTRANJERO;AGRUPADOR;EVENTO DE APRENDIZAJE;FECHA DE INICIO;FECHA DE TeRMINO;MES DE INICIO;TOTAL HORAS POR PERSONA;CAPACITACION_DE_PAGA;HORAS POR CURSO;CAPACIDAD;MODALIDAD;INVERSION PERCAPITA (US$);DOCENTE/INSTITUCIoN;ASISTENCIA
6540397;Rimac Seguros y Reasegrs;41;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6541535;Rimac Seguros y Reasegrs;24;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6504828;Rimac S.A. EPS;42;Femenino;ACTIVO;Empleado;ATENCION AL CLIENTE;MASIVOS FRONT;MEDICO TRASLADOS Y EVACUACIONES;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6533047;Rimac Seguros y Reasegrs;33;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA SR ANALITICA DIGITAL;TRIBU DIGITAL;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6542357;Rimac Seguros y Reasegrs;26;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;UI DESIGNER;COE DIGITAL DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6500874;Rimac Seguros y Reasegrs;41;Masculino;ACTIVO;Sub-Gerente;GERENCIAL;SGTE;SUBGERENTE PRODUCTO RIESGOS LABORALES;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6501136;Rimac Seguros y Reasegrs;36;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE SEGUROS DEL ESTADO;CORPORATIVO Y ESTADO;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6539252;Rimac Seguros y Reasegrs;42;Femenino;CESADO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6536316;Rimac Seguros y Reasegrs;31;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA CULTURA Y CLIMA;TRIBU GESTION DE CLIENTES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6500241;Rimac Seguros y Reasegrs;44;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE PLANEAMIENTO Y GESTION DE RECURSOS;PLANEAMIENTO Y GESTION DE RECURSOS;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6503948;Rimac Seguros y Reasegrs;38;Femenino;ACTIVO;Sub-Gerente;GERENCIAL;SGTE;SUBGERENTE COMERCIAL BBVA;ROYAL;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6529544;Rimac Seguros y Reasegrs;32;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;COORDINADOR DE SELECCION;SELECCION;DIVISION GESTION Y DESARROLLO HUMANO;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6533810;Rimac Seguros y Reasegrs;28;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;BUSINESS DEVELOPER;TRIBU EMPRESAS;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6542339;Rimac S.A. EPS;32;Femenino;ACTIVO;Empleado;ATENCION AL CLIENTE;MASIVOS FRONT;MEDICO CONSULTOR EMERGENCIA PROV;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6500540;Rimac Seguros y Reasegrs;48;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE SEGUROS DEL ESTADO;CORPORATIVO Y ESTADO;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6542424;Rimac Seguros y Reasegrs;28;Femenino;ACTIVO;Empleado;ATENCION AL CLIENTE;MASIVOS FRONT;REPRESENTANTE BACK EMERGENCIA PROV;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6521226;Rimac Seguros y Reasegrs;40;Femenino;ACTIVO;Empleado;ATENCION AL CLIENTE;MASIVOS FRONT;REPRESENTANTE ATENCION EMERGENCIA;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6508582;Rimac Seguros y Reasegrs;39;Masculino;ACTIVO;Empleado;ATENCION AL CLIENTE;MASIVOS FRONT;REPRESENTANTE ATENCION VEH EMERG;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6542397;Rimac Seguros y Reasegrs;33;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ENFERMERO OCUPACIONAL;BUSINESS PARTNER Y COMPENSACIONES;DIVISION GESTION Y DESARROLLO HUMANO;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6542243;Rimac Seguros y Reasegrs;34;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;GERENTE DE AGENCIA PROV;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6501274;Rimac Seguros y Reasegrs;56;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6502623;Rimac Seguros y Reasegrs;34;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;ARQUITECTO DE SOLUCION;ARQUITECTURA TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6541251;Rimac Seguros y Reasegrs;43;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;AGILE COACH;CENTRO EXCELENCIA AGIL;TRANSFORMACION AGIL;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6538878;Rimac Seguros y Reasegrs;26;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA CULTURA Y CLIMA;CULTURA Y COMUNICACION INTERNA;DIVISION GESTION Y DESARROLLO HUMANO;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6514338;Rimac Seguros y Reasegrs;58;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6538201;Rimac Seguros y Reasegrs;44;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6500325;Rimac Seguros y Reasegrs;45;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE OPERACIONES TI;OPERACIONES TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6540307;Rimac Seguros y Reasegrs;30;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA SR GOBIERNO DE DATOS;TRIBU DATA;INTELIGENCIA ARTIFICIAL Y DATA;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6540039;Rimac Seguros y Reasegrs;42;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6500433;Rimac Seguros y Reasegrs;42;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;SUPERVISOR ANALISIS DE COBERTURAS VEH;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6520193;Rimac Seguros y Reasegrs;34;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6517926;Rimac Seguros y Reasegrs;42;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6502329;Rimac Seguros y Reasegrs;38;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;REPRESENTANTE DE SERVICIO;EMISION;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6540029;Rimac Seguros y Reasegrs;34;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6500990;Rimac Seguros y Reasegrs;44;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;SUPERVISOR ANALISIS DE COBERTURAS VEH;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6540510;Rimac Seguros y Reasegrs;35;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;PRODUCT OWNER;TRIBU VIDA;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6540246;Rimac Seguros y Reasegrs;31;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ASISTENTE SERVICIOS DE IMPRESIONES;ADMINISTRACION Y CONTROL DE RIESGOS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6516186;Rimac Seguros y Reasegrs;31;Masculino;ACTIVO;Empleado;ATENCION AL CLIENTE;MASIVOS FRONT;REPRESENTANTE ATENCION VEH EMERG;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6522488;Rimac Seguros y Reasegrs;35;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6533655;Rimac Seguros y Reasegrs;33;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6537103;Rimac Seguros y Reasegrs;39;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO SOPORTE OPERATIVO;TRIBU GESTION DE CLIENTES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6504584;Rimac S.A. EPS;42;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE COMERCIAL;CORREDORES ESTRATEGICOS;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6534967;Rimac Seguros y Reasegrs;29;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6513732;Rimac S.A. EPS;37;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ASESOR TECNICO EN PREVENCION DE RRLL;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6538376;Rimac Seguros y Reasegrs;47;Femenino;ACTIVO;Gerente;GERENCIAL;GTE;GERENTE SINIESTROS VEHICULARES;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6533360;Rimac Seguros y Reasegrs;26;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA DE APRENDIZAJE;DESARROLLO Y APRENDIZAJE;DIVISION GESTION Y DESARROLLO HUMANO;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6510392;Rimac S.A. EPS;34;Femenino;ACTIVO;Empleado;ATENCION AL CLIENTE;MASIVOS FRONT;EJECUTIVO DE SERVICIO;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6539499;Rimac Seguros y Reasegrs;32;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6540665;Rimac Seguros y Reasegrs;45;Masculino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6538858;Rimac Seguros y Reasegrs;45;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6521239;Rimac Seguros y Reasegrs;34;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA SR PLANEAMIENTO Y GEST DE RECUR;PLANEAMIENTO Y GESTION DE RECURSOS;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6500159;Rimac Seguros y Reasegrs;51;Masculino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6500950;Rimac Seguros y Reasegrs;38;Masculino;ACTIVO;Sub-Gerente;GERENCIAL;SGTE;SUBGERENTE ACTUARIAL RIESGOS GENERALES;GERENCIA ACTUARIAL;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6537988;Rimac Seguros y Reasegrs;23;Femenino;ACTIVO;Practicante;PRACTICANTE;PRACTICANTE;PRACTICANTE;ADMINISTRACION Y CONTROL DE RIESGOS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6539482;Rimac Seguros y Reasegrs;25;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA CONTROL DE GESTION;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6523784;Rimac Seguros y Reasegrs;30;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6530399;Rimac Seguros y Reasegrs;37;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6533649;Rimac Seguros y Reasegrs;36;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6500712;Rimac Seguros y Reasegrs;50;Masculino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6541025;Rimac Seguros y Reasegrs;38;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;SCRUM MASTER;CENTRO EXCELENCIA AGIL;TRANSFORMACION AGIL;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6500179;Rimac Seguros y Reasegrs;43;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE CONTROL Y PROYECTOS;GESTION Y SOLUCIONES DE PAGO;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6541050;Rimac Seguros y Reasegrs;29;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;AUXILIAR ADMINISTRATIVO;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6538166;Rimac Seguros y Reasegrs;28;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA SR DE MARKETING;MARKETING;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6542401;Rimac Seguros y Reasegrs;34;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;MEDICO OCUPACIONAL;BUSINESS PARTNER Y COMPENSACIONES;DIVISION GESTION Y DESARROLLO HUMANO;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6541426;Rimac Seguros y Reasegrs;25;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;TRAINEE;TRIBU DIGITAL HEALTH;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6503314;Rimac Seguros y Reasegrs;43;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;SENIOR PROCESS DESIGNER;COE SERVICE DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6518719;Rimac Seguros y Reasegrs;53;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6521585;Rimac Seguros y Reasegrs;25;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ASISTENTE DE AGENCIA;TRIBU VIDA;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6502588;Rimac Seguros y Reasegrs;42;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
6540817;Rimac Seguros y Reasegrs;37;Masculino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Ama lo que haces con Wendy Ramos;23/11/2020;23/11/2020;11;1;1;0;FEEDBACK;VIRTUAL;0;Wendy Ramos;FALTO
